TransactionID	CustomerID	CustomerDOB	CustomerGender	CustomerLocation	CustomerAccountBalance	TransactionDate	TransactionTime	TransactionAmount	Customer Age	Account Bal Status	TransactionMonth	TransactionDay	Age Range	Clean Customer Age	Customer Cluster
T618450	C8020644	Monday, December 25, 1989	M	MUMBAI	12608.13	Saturday, August 27, 2016	6:39:00 PM	252.16	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T618452	C4218782	Monday, October 23, 1989	M	MUMBAI	134700.02	Saturday, August 27, 2016	6:46:00 PM	7995	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T619389	C1183241	Tuesday, September 12, 1989	M	MUMBAI	822.94	Friday, August 26, 2016	1:18:00 PM	150	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T619625	C2920613	Monday, December 25, 1989	M	MUMBAI	12608.13	Saturday, August 27, 2016	5:59:00 PM	201.73	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T619669	C8429342	Tuesday, August 29, 1989	M	MUMBAI	10849.29	Saturday, August 27, 2016	6:50:00 PM	520	27	Valid	Aug-16	Saturday	26-35	27	Cluster1
T619774	C2539568	Monday, March 6, 1989	M	MUMBAI	2523.09	Sunday, August 28, 2016	10:40:00 AM	114	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T619962	C8727319	Wednesday, March 22, 1989	M	MUMBAI	6375.87	Thursday, August 25, 2016	4:11:00 PM	411	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T620386	C7712138	Sunday, July 2, 1989	M	MUMBAI	61329.3	Saturday, August 27, 2016	8:16:00 PM	220	27	Valid	Aug-16	Saturday	26-35	27	Cluster1
T620389	C7515457	Saturday, February 25, 1989	M	MUMBAI	121466.34	Friday, August 26, 2016	2:33:00 PM	3090.98	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T620420	C1028189	Thursday, October 5, 1989	M	MUMBAI	25881.15	Thursday, August 25, 2016	10:57:00 PM	4556.47	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T620548	C1325360	Thursday, October 12, 1989	M	MUMBAI	1191610.64	Thursday, August 25, 2016	6:17:00 PM	2432	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T620780	C3315482	Saturday, February 25, 1989	M	MUMBAI	121466.34	Friday, August 26, 2016	1:59:00 PM	200	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T621040	C4942575	Saturday, April 29, 1989	M	MUMBAI	299708.08	Monday, August 29, 2016	10:32:00 PM	351	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T621218	C2542559	Saturday, April 29, 1989	M	MUMBAI	299708.08	Monday, August 29, 2016	11:41:00 PM	268	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T621485	C6322288	Thursday, January 19, 1989	M	MUMBAI	3562.15	Sunday, August 28, 2016	1:11:00 AM	370	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T621585	C5342048	Thursday, June 15, 1989	M	MUMBAI	31867.29	Friday, August 26, 2016	12:27:00 PM	3337	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T621807	C2342152	Monday, December 25, 1989	M	MUMBAI	21581.95	Thursday, August 25, 2016	4:47:00 PM	334.52	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T621843	C5134584	Thursday, February 9, 1989	M	MUMBAI	20928.46	Thursday, August 25, 2016	4:53:00 PM	8359	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T621931	C1333628	Thursday, August 31, 1989	M	MUMBAI	364640.41	Thursday, August 25, 2016	5:18:00 PM	360	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T621943	C6439679	Thursday, August 3, 1989	M	MUMBAI	0.78	Monday, August 29, 2016	8:57:00 PM	94	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T622401	C6018850	Monday, September 25, 1989	M	MUMBAI	606.32	Sunday, August 28, 2016	2:35:00 AM	1048	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T622490	C8813077	Sunday, January 29, 1989	M	MUMBAI	68535.92	Monday, August 29, 2016	9:19:00 PM	1056	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T622614	C6157340	Friday, April 14, 1989	M	MUMBAI	28206.35	Thursday, August 25, 2016	5:26:00 PM	515	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T622780	C3935854	Monday, December 11, 1989	M	MUMBAI	25042.12	Monday, August 29, 2016	8:43:00 PM	195	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T622894	C6223766	Monday, December 11, 1989	M	MUMBAI	4952.72	Thursday, August 25, 2016	5:03:00 PM	155	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T623203	C2235877	Monday, December 11, 1989	M	MUMBAI	25042.12	Monday, August 29, 2016	8:42:00 PM	195	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T623214	C2113068	Sunday, January 29, 1989	M	MUMBAI	68535.92	Monday, August 29, 2016	9:03:00 PM	309	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T623219	C7539612	Thursday, August 3, 1989	M	MUMBAI	0.78	Monday, August 29, 2016	8:59:00 PM	93	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T623620	C8525115	Friday, March 17, 1989	M	MUMBAI	200075.65	Thursday, August 25, 2016	7:06:00 PM	10	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T623694	C1824951	Thursday, February 2, 1989	M	MUMBAI	49240.63	Monday, August 29, 2016	11:46:00 PM	239	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T623695	C3823764	Sunday, June 25, 1989	M	MUMBAI	10329.72	Monday, August 29, 2016	7:26:00 PM	428.17	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T623911	C3618970	Friday, April 21, 1989	M	MUMBAI	72119.88	Monday, August 29, 2016	10:40:00 PM	285	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T623925	C8421833	Wednesday, September 13, 1989	M	MUMBAI	751630.04	Thursday, August 25, 2016	5:42:00 PM	25	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T623970	C4136339	Wednesday, April 5, 1989	M	MUMBAI	52760.11	Monday, August 29, 2016	8:36:00 PM	530	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T624149	C6736434	Saturday, August 5, 1989	M	MUMBAI	99861.75	Sunday, August 28, 2016	1:16:00 AM	2700	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T624377	C3676837	Tuesday, September 19, 1989	M	MUMBAI	7652.69	Sunday, August 28, 2016	1:52:00 AM	334	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T624528	C7442281	Monday, April 24, 1989	M	MUMBAI	219495.34	Monday, August 29, 2016	9:20:00 PM	696	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T624801	C2639078	Saturday, October 14, 1989	M	MUMBAI	3198	Monday, August 29, 2016	7:14:00 PM	202	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T625343	C8818762	Monday, October 23, 1989	M	MUMBAI	134700.02	Monday, August 29, 2016	7:24:00 PM	804.27	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T625521	C8326320	Friday, July 7, 1989	M	MUMBAI	45862.13	Monday, August 29, 2016	9:14:00 PM	4700	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T626091	C7766147	Saturday, January 7, 1989	M	MUMBAI	22968.41	Monday, August 29, 2016	4:29:00 PM	254	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T626362	C1746861	Thursday, October 26, 1989	M	MUMBAI	1828.2	Monday, August 29, 2016	4:05:00 PM	1	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T626478	C3125338	Thursday, October 12, 1989	M	MUMBAI	1191610.64	Monday, August 29, 2016	3:42:00 PM	160	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T626956	C1325382	Thursday, October 12, 1989	M	MUMBAI	1191610.64	Monday, August 29, 2016	3:26:00 PM	3038	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T627202	C8839522	Monday, October 9, 1989	M	MUMBAI	189325.75	Monday, August 29, 2016	9:02:00 PM	1995	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T627509	C8467392	Sunday, July 16, 1989	M	MUMBAI	2177.85	Monday, August 29, 2016	9:53:00 PM	180	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T627609	C7486814	Saturday, March 25, 1989	M	MUMBAI	96826.19	Monday, August 29, 2016	2:27:00 PM	258	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T627696	C3842554	Saturday, April 29, 1989	M	MUMBAI	299708.08	Monday, August 29, 2016	11:49:00 PM	566	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T627862	C4412427	Friday, July 7, 1989	M	MUMBAI	5143.5	Monday, August 29, 2016	4:13:00 PM	90	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T628069	C6233244	Wednesday, June 28, 1989	M	MUMBAI	41679.4	Monday, August 29, 2016	6:02:00 PM	330	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T628249	C8266150	Saturday, January 7, 1989	M	MUMBAI	22968.41	Monday, August 29, 2016	4:39:00 PM	158	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T628489	C6312135	Sunday, July 2, 1989	M	MUMBAI	61329.3	Monday, August 29, 2016	7:46:00 PM	160	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T628621	C7841621	Wednesday, September 27, 1989	M	MUMBAI	46380.94	Monday, August 29, 2016	7:35:00 PM	480	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T628886	C2715720	Tuesday, December 19, 1989	M	MUMBAI	40102.85	Monday, August 29, 2016	3:34:00 PM	400	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T629137	C8420758	Monday, January 16, 1989	M	MUMBAI	1132.32	Monday, August 29, 2016	7:14:00 PM	397	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T629598	C6783158	Friday, March 31, 1989	M	MUMBAI	34461.48	Monday, August 29, 2016	11:31:00 PM	613	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T630224	C3721835	Wednesday, September 13, 1989	M	MUMBAI	751630.04	Monday, August 29, 2016	12:44:00 PM	322	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T630429	C8114246	Thursday, June 22, 1989	M	MUMBAI	93068.48	Monday, August 29, 2016	9:48:00 PM	3054.65	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T630904	C2016636	Friday, December 29, 1989	M	MUMBAI	70331.49	Monday, August 29, 2016	11:57:00 AM	13.25	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T631007	C3119719	Saturday, March 18, 1989	M	MUMBAI	9609.83	Monday, August 29, 2016	9:40:00 PM	380	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T631182	C7730583	Tuesday, April 4, 1989	M	MUMBAI	73261.73	Monday, August 29, 2016	1:23:00 PM	278	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T631580	C8225340	Thursday, October 12, 1989	M	MUMBAI	1191610.64	Monday, August 29, 2016	5:15:00 PM	3570.05	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T631760	C1236125	Thursday, August 10, 1989	M	MUMBAI	357466.23	Monday, August 29, 2016	2:32:00 PM	800	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T631813	C5868213	Monday, October 9, 1989	M	MUMBAI	193874.25	Monday, August 29, 2016	5:30:00 PM	2004	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T631940	C3424922	Wednesday, June 28, 1989	M	MUMBAI	2848.86	Monday, August 29, 2016	10:59:00 AM	179.18	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T632221	C2315352	Tuesday, March 14, 1989	M	MUMBAI	8501.81	Monday, August 29, 2016	11:08:00 AM	673	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T632610	C7635877	Monday, December 11, 1989	M	MUMBAI	25042.12	Monday, August 29, 2016	8:40:00 PM	395	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T632882	C2029255	Friday, March 24, 1989	M	MUMBAI	3056.9	Monday, August 29, 2016	4:43:00 PM	68	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T632886	C1417782	Thursday, September 28, 1989	M	MUMBAI	3251.18	Monday, August 29, 2016	1:20:00 PM	5000	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T633047	C4634530	Thursday, February 9, 1989	M	MUMBAI	20928.46	Monday, August 29, 2016	4:55:00 PM	27	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T633822	C7216625	Friday, December 29, 1989	M	MUMBAI	70331.49	Monday, August 29, 2016	1:55:00 PM	13.25	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T634505	C1235841	Monday, December 11, 1989	M	MUMBAI	25042.12	Monday, August 29, 2016	8:41:00 PM	395	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T634752	C6839637	Thursday, August 3, 1989	M	MUMBAI	0.78	Monday, August 29, 2016	8:57:00 PM	96	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T635514	C2212184	Sunday, July 2, 1989	M	MUMBAI	61329.3	Monday, August 29, 2016	7:43:00 PM	108	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T635960	C5516468	Tuesday, July 18, 1989	M	MUMBAI	98044.69	Monday, August 29, 2016	12:14:00 PM	200	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T636402	C8711712	Sunday, December 3, 1989	M	MUMBAI	3232.24	Thursday, August 25, 2016	11:19:00 PM	1.83	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T636564	C4417390	Wednesday, November 8, 1989	M	MUMBAI	19450.36	Thursday, August 25, 2016	8:37:00 PM	250	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T636933	C3526047	Monday, August 7, 1989	M	MUMBAI	6947.84	Thursday, August 25, 2016	8:36:00 PM	2098	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T637738	C5234691	Saturday, May 20, 1989	M	MUMBAI	1498.09	Thursday, August 25, 2016	8:54:00 PM	367.87	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T637741	C5918857	Monday, September 25, 1989	M	MUMBAI	606.32	Monday, August 29, 2016	8:09:00 AM	326.38	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T637932	C2540617	Friday, June 16, 1989	M	MUMBAI	20351.35	Monday, August 29, 2016	11:20:00 AM	92	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T637993	C8911728	Sunday, December 3, 1989	M	MUMBAI	3232.24	Thursday, August 25, 2016	8:23:00 AM	1	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T638494	C2138176	Tuesday, January 3, 1989	M	MUMBAI	2581.17	Monday, August 29, 2016	8:17:00 AM	450	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T638666	C3834327	Tuesday, January 17, 1989	M	MUMBAI	7515.3	Monday, August 29, 2016	10:35:00 AM	280	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T638820	C2326690	Monday, July 24, 1989	M	MUMBAI	15284.82	Thursday, August 25, 2016	11:39:00 PM	396	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T639069	C6035523	Wednesday, November 1, 1989	M	MUMBAI	10473.6	Monday, August 29, 2016	8:09:00 AM	75	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T639194	C8194230	Friday, March 24, 1989	M	MUMBAI	57221.97	Monday, August 29, 2016	5:48:00 PM	207.9	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T639301	C1041651	Wednesday, September 27, 1989	M	MUMBAI	46380.94	Thursday, August 25, 2016	7:03:00 PM	199	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T639373	C1222453	Monday, January 23, 1989	M	MUMBAI	24116.8	Thursday, August 25, 2016	8:21:00 PM	2068	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T639628	C7542057	Thursday, June 15, 1989	M	MUMBAI	31867.29	Monday, August 29, 2016	12:48:00 AM	5069	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T639838	C1533219	Wednesday, December 13, 1989	M	MUMBAI	72272.93	Monday, August 29, 2016	2:07:00 PM	626	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T640078	C5328142	Thursday, October 5, 1989	M	MUMBAI	25881.15	Thursday, August 25, 2016	8:50:00 PM	3640	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T640166	C8427360	Wednesday, March 22, 1989	M	MUMBAI	6375.87	Monday, August 29, 2016	1:29:00 AM	320	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T640237	C2911753	Sunday, December 3, 1989	M	MUMBAI	3232.24	Thursday, August 25, 2016	8:23:00 AM	1	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T640277	C5311470	Thursday, June 22, 1989	M	MUMBAI	53509.6	Monday, August 29, 2016	4:08:00 PM	599	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T640344	C8436679	Thursday, February 2, 1989	M	MUMBAI	95836.97	Thursday, August 25, 2016	7:22:00 PM	298	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T640345	C3234381	Tuesday, January 17, 1989	M	MUMBAI	7515.3	Thursday, August 25, 2016	7:13:00 PM	280	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T641075	C7917332	Wednesday, November 8, 1989	M	MUMBAI	19450.36	Thursday, August 25, 2016	8:29:00 PM	250	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T641202	C2083179	Friday, March 31, 1989	M	MUMBAI	34461.48	Thursday, August 25, 2016	10:53:00 PM	517	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T641680	C5413131	Thursday, June 1, 1989	M	MUMBAI	23804.18	Thursday, August 25, 2016	8:45:00 PM	180.45	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T641878	C1317340	Wednesday, November 8, 1989	M	MUMBAI	19450.36	Thursday, August 25, 2016	8:35:00 PM	250	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T642147	C4911781	Sunday, December 3, 1989	M	MUMBAI	3232.24	Thursday, August 25, 2016	11:18:00 PM	1.83	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T642366	C8218891	Monday, September 25, 1989	M	MUMBAI	606.32	Thursday, August 25, 2016	9:49:00 PM	275.54	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T642642	C7857939	Monday, September 11, 1989	M	MUMBAI	29717.81	Thursday, August 25, 2016	7:54:00 PM	188	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T642712	C2041643	Tuesday, April 18, 1989	M	MUMBAI	171927.54	Thursday, August 25, 2016	7:44:00 PM	49	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T642742	C6564076	Tuesday, August 22, 1989	M	MUMBAI	121.76	Monday, August 29, 2016	2:36:00 PM	544	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T643001	C7537630	Monday, August 7, 1989	M	MUMBAI	20248.8	Thursday, August 25, 2016	8:15:00 PM	600	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T643236	C7114080	Saturday, January 7, 1989	M	MUMBAI	9154.5	Thursday, August 25, 2016	8:40:00 PM	608	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T643274	C3617318	Wednesday, November 8, 1989	M	MUMBAI	19450.36	Thursday, August 25, 2016	8:33:00 PM	250	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T643632	C6137966	Monday, November 20, 1989	M	MUMBAI	29510.69	Thursday, August 25, 2016	6:36:00 PM	5000	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T643848	C4333040	Friday, March 17, 1989	M	MUMBAI	179202.62	Thursday, August 25, 2016	7:26:00 PM	198	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T644482	C1620662	Monday, December 25, 1989	M	MUMBAI	12608.13	Thursday, August 25, 2016	2:35:00 PM	743	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T644510	C3730467	Friday, March 10, 1989	M	MUMBAI	477822.9	Thursday, August 25, 2016	11:41:00 PM	74	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T644681	C8625129	Friday, March 17, 1989	M	MUMBAI	200075.65	Thursday, August 25, 2016	6:52:00 PM	10	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T644761	C4831382	Friday, December 15, 1989	M	MUMBAI	10015.09	Thursday, August 25, 2016	1:53:00 PM	705	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T644967	C7118816	Monday, September 25, 1989	M	MUMBAI	606.32	Monday, August 29, 2016	7:59:00 AM	410	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T645160	C8368039	Saturday, August 12, 1989	M	MUMBAI	12036.3	Monday, August 29, 2016	2:02:00 PM	439	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T645318	C7810647	Friday, September 29, 1989	M	MUMBAI	53630.4	Monday, August 29, 2016	3:28:00 PM	173	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T645832	C6918892	Monday, September 25, 1989	M	MUMBAI	606.32	Thursday, August 25, 2016	9:45:00 PM	275.54	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T645970	C4838141	Tuesday, January 3, 1989	M	MUMBAI	2581.17	Thursday, August 25, 2016	1:04:00 PM	460	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T646155	C7332879	Monday, May 1, 1989	M	MUMBAI	4369.94	Thursday, August 25, 2016	1:42:00 PM	828.73	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T646369	C8319770	Saturday, March 18, 1989	M	MUMBAI	9609.83	Thursday, August 25, 2016	1:48:00 PM	225	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T646835	C8817354	Wednesday, November 8, 1989	M	MUMBAI	19450.36	Thursday, August 25, 2016	8:44:00 PM	250	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T646925	C8040850	Thursday, August 10, 1989	M	MUMBAI	201907.47	Thursday, August 25, 2016	11:00:00 PM	2379	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T646932	C7213966	Monday, June 19, 1989	M	MUMBAI	20101.51	Thursday, August 25, 2016	1:07:00 PM	362.3	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T647275	C7137916	Monday, November 20, 1989	M	MUMBAI	29510.69	Monday, August 29, 2016	11:04:00 AM	0	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T647500	C6976891	Sunday, August 13, 1989	M	MUMBAI	34252.35	Thursday, August 25, 2016	1:11:00 PM	1150	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T647548	C4242688	Sunday, April 2, 1989	M	MUMBAI	125766.71	Thursday, August 25, 2016	9:10:00 PM	330	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T647714	C4821843	Wednesday, September 13, 1989	M	MUMBAI	751630.04	Monday, August 29, 2016	12:12:00 AM	2500	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T647771	C7821425	Wednesday, November 29, 1989	M	MUMBAI	11827.81	Thursday, August 25, 2016	1:50:00 PM	229	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T647812	C4738350	Thursday, June 15, 1989	M	MUMBAI	3379.21	Thursday, August 25, 2016	2:38:00 PM	147	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T647878	C5838034	Tuesday, June 6, 1989	M	MUMBAI	24035.3	Thursday, August 25, 2016	4:39:00 PM	418	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T647978	C5029284	Friday, September 15, 1989	M	MUMBAI	409581.43	Thursday, August 25, 2016	1:04:00 PM	551	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T648131	C5613115	Thursday, June 1, 1989	M	MUMBAI	23804.18	Wednesday, August 31, 2016	2:42:00 PM	65	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T648370	C5531542	Wednesday, March 8, 1989	M	MUMBAI	42031.64	Wednesday, August 31, 2016	3:27:00 PM	734	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T648718	C3730421	Friday, March 10, 1989	M	MUMBAI	477822.9	Thursday, August 25, 2016	11:44:00 PM	76	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T648945	C9013984	Monday, June 19, 1989	M	MUMBAI	20101.51	Thursday, August 25, 2016	1:04:00 PM	362.3	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T649108	C2825187	Friday, March 17, 1989	M	MUMBAI	200075.65	Monday, August 29, 2016	10:11:00 AM	230	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T649347	C6228176	Thursday, October 5, 1989	M	MUMBAI	25881.15	Thursday, August 25, 2016	4:03:00 PM	840.99	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T649579	C6239283	Friday, March 17, 1989	M	MUMBAI	15998.7	Monday, August 29, 2016	8:29:00 AM	124.42	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T650058	C2146882	Thursday, October 26, 1989	M	MUMBAI	1828.2	Monday, August 29, 2016	10:30:00 AM	205	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T651301	C3743923	Friday, September 1, 1989	M	MUMBAI	519.03	Wednesday, August 31, 2016	3:31:00 PM	13234.09	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T651497	C3436434	Saturday, August 5, 1989	M	MUMBAI	99861.75	Sunday, August 28, 2016	6:03:00 PM	11.81	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T651601	C7642017	Thursday, June 15, 1989	M	MUMBAI	31867.29	Wednesday, August 31, 2016	12:43:00 PM	5409	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T652205	C6340166	Monday, August 21, 1989	M	MUMBAI	10264.07	Sunday, August 28, 2016	9:58:00 PM	990	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T652469	C8141750	Thursday, April 27, 1989	M	MUMBAI	49738.58	Sunday, August 28, 2016	10:31:00 PM	35	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T652536	C6414462	Monday, January 23, 1989	M	MUMBAI	171633.66	Wednesday, August 31, 2016	1:32:00 PM	490	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T652981	C5035577	Saturday, April 8, 1989	M	MUMBAI	3509.5	Wednesday, August 31, 2016	2:17:00 PM	826	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T653250	C5718871	Monday, September 25, 1989	M	MUMBAI	606.32	Sunday, August 28, 2016	10:17:00 PM	286.14	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T653357	C7938872	Tuesday, January 10, 1989	M	MUMBAI	8346.04	Sunday, August 28, 2016	10:55:00 PM	995	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T653488	C1574736	Wednesday, September 27, 1989	M	MUMBAI	552823.04	Wednesday, August 31, 2016	12:30:00 PM	865	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T653560	C1467369	Sunday, July 16, 1989	M	MUMBAI	2177.85	Wednesday, August 31, 2016	2:09:00 PM	46	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T653652	C2042559	Saturday, April 29, 1989	M	MUMBAI	299708.08	Sunday, August 28, 2016	8:53:00 PM	3000	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T654894	C6922670	Wednesday, November 29, 1989	M	MUMBAI	107082.92	Sunday, August 28, 2016	10:43:00 PM	1080	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T654963	C8117851	Tuesday, June 6, 1989	M	MUMBAI	45.47	Sunday, August 28, 2016	9:02:00 PM	280	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T655678	C3640873	Thursday, August 10, 1989	M	MUMBAI	201907.47	Wednesday, August 31, 2016	7:39:00 PM	251	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
